date,coast,species_code,species_name,obs_freq,ind_count,windspeed
2024-02-01,East,norpin,Northern Pintail,0,0,40.0
2024-02-01,East,eurwig,Eurasian Wigeon,0,0,40.0
2024-02-01,East,gadwal1,Gadwall,0,0,40.0
2024-02-01,East,norsho,Northern Shoveler,0,0,40.0
2024-02-01,West,norsho,Northern Shoveler,0,0,40.0
2024-02-01,West,commer,Common Merganser,0,0,40.0
2024-02-01,West,tufduc,Tufted Duck,0,0,40.0
2024-02-01,West,compocha,Common Pochard,0,0,40.0
2024-02-01,West,norpin,Northern Pintail,0,0,40.0
2024-02-01,West,eurwig,Eurasian Wigeon,0,0,40.0
2024-02-01,West,gadwal1,Gadwall,0,0,40.0
2024-02-01,West,mallar3,Mallard,0,0,40.0
2024-02-01,West,comeid,Common Eider,0,0,40.0
2024-12-30,East,gadwal1,Gadwall,0,0,40.8
2024-12-30,East,comeid,Common Eider,1,450,40.8
2024-12-30,East,commer,Common Merganser,0,0,40.8
2024-12-30,East,tufduc,Tufted Duck,0,0,40.8
2024-12-30,East,compocha,Common Pochard,0,0,40.8
2024-12-30,East,norpin,Northern Pintail,0,0,40.8
2024-12-30,East,eurwig,Eurasian Wigeon,0,0,40.8
2024-12-30,East,mallar3,Mallard,1,110,40.8
2024-12-30,East,norsho,Northern Shoveler,0,0,40.8
2024-12-30,West,comeid,Common Eider,1,1,40.8
2024-12-30,West,commer,Common Merganser,0,0,40.8
2024-12-30,West,tufduc,Tufted Duck,0,0,40.8
2024-12-30,West,compocha,Common Pochard,0,0,40.8
2024-12-30,West,norpin,Northern Pintail,1,35,40.8
2024-12-30,West,eurwig,Eurasian Wigeon,1,50,40.8
2024-12-30,West,gadwal1,Gadwall,0,0,40.8
2024-12-30,West,mallar3,Mallard,1,10,40.8
2024-12-30,West,norsho,Northern Shoveler,1,1,40.8
2024-01-31,West,eurwig,Eurasian Wigeon,0,0,41.0
2024-01-31,West,norpin,Northern Pintail,0,0,41.0
2024-01-31,West,compocha,Common Pochard,0,0,41.0
2024-01-31,West,tufduc,Tufted Duck,0,0,41.0
2024-01-31,West,commer,Common Merganser,0,0,41.0
2024-01-31,West,comeid,Common Eider,0,0,41.0
2024-01-31,East,mallar3,Mallard,0,0,41.0
2024-01-31,East,compocha,Common Pochard,0,0,41.0
2024-01-31,East,eurwig,Eurasian Wigeon,0,0,41.0
2024-01-31,East,norpin,Northern Pintail,0,0,41.0
2024-01-31,West,gadwal1,Gadwall,0,0,41.0
2024-01-31,East,tufduc,Tufted Duck,0,0,41.0
2024-01-31,East,commer,Common Merganser,0,0,41.0
2024-01-31,East,comeid,Common Eider,0,0,41.0
2024-01-31,East,norsho,Northern Shoveler,0,0,41.0
2024-01-31,East,gadwal1,Gadwall,0,0,41.0
2024-01-31,West,mallar3,Mallard,0,0,41.0
2024-01-31,West,norsho,Northern Shoveler,0,0,41.0
2024-02-04,East,comeid,Common Eider,0,0,41.0
2024-02-04,East,norsho,Northern Shoveler,0,0,41.0
2024-02-04,West,mallar3,Mallard,1,80,41.0
2024-02-04,West,gadwal1,Gadwall,0,0,41.0
2024-02-04,West,eurwig,Eurasian Wigeon,1,218,41.0
2024-02-04,West,compocha,Common Pochard,0,0,41.0
2024-02-04,West,tufduc,Tufted Duck,1,4,41.0
2024-02-04,West,commer,Common Merganser,1,9,41.0
2024-02-04,West,comeid,Common Eider,1,21,41.0
2024-02-04,West,norpin,Northern Pintail,1,1,41.0
2024-02-04,East,mallar3,Mallard,1,15,41.0
2024-02-04,East,gadwal1,Gadwall,0,0,41.0
2024-02-04,East,eurwig,Eurasian Wigeon,0,0,41.0
2024-02-04,East,norpin,Northern Pintail,0,0,41.0
2024-02-04,East,compocha,Common Pochard,0,0,41.0
2024-02-04,East,tufduc,Tufted Duck,0,0,41.0
2024-02-04,West,norsho,Northern Shoveler,1,2,41.0
2024-02-04,East,commer,Common Merganser,1,2,41.0
2024-03-16,East,eurwig,Eurasian Wigeon,0,0,41.3
2024-03-16,East,norpin,Northern Pintail,0,0,41.3
2024-03-16,East,compocha,Common Pochard,0,0,41.3
2024-03-16,East,comeid,Common Eider,0,0,41.3
2024-03-16,East,commer,Common Merganser,0,0,41.3
2024-03-16,East,norsho,Northern Shoveler,0,0,41.3
2024-03-16,East,gadwal1,Gadwall,0,0,41.3
2024-03-16,East,tufduc,Tufted Duck,0,0,41.3
2024-03-16,East,mallar3,Mallard,0,0,41.3
2024-03-16,West,norpin,Northern Pintail,1,2,41.3
2024-03-16,West,comeid,Common Eider,0,0,41.3
2024-03-16,West,commer,Common Merganser,0,0,41.3
2024-03-16,West,tufduc,Tufted Duck,0,0,41.3
2024-03-16,West,compocha,Common Pochard,0,0,41.3
2024-03-16,West,eurwig,Eurasian Wigeon,0,0,41.3
2024-03-16,West,gadwal1,Gadwall,0,0,41.3
2024-03-16,West,mallar3,Mallard,0,0,41.3
2024-03-16,West,norsho,Northern Shoveler,0,0,41.3
2024-01-26,East,gadwal1,Gadwall,0,0,42.1
2024-01-26,East,comeid,Common Eider,0,0,42.1
2024-01-26,East,commer,Common Merganser,0,0,42.1
2024-01-26,East,tufduc,Tufted Duck,0,0,42.1
2024-01-26,East,norsho,Northern Shoveler,0,0,42.1
2024-01-26,East,norpin,Northern Pintail,0,0,42.1
2024-01-26,East,eurwig,Eurasian Wigeon,0,0,42.1
2024-01-26,East,mallar3,Mallard,0,0,42.1
2024-01-26,East,compocha,Common Pochard,0,0,42.1
2024-01-26,West,comeid,Common Eider,0,0,42.1
2024-01-26,West,mallar3,Mallard,0,0,42.1
2024-01-26,West,gadwal1,Gadwall,0,0,42.1
2024-01-26,West,eurwig,Eurasian Wigeon,0,0,42.1
2024-01-26,West,norsho,Northern Shoveler,0,0,42.1
2024-01-26,West,compocha,Common Pochard,0,0,42.1
2024-01-26,West,tufduc,Tufted Duck,0,0,42.1
2024-01-26,West,commer,Common Merganser,0,0,42.1
2024-01-26,West,norpin,Northern Pintail,0,0,42.1
2024-02-06,East,gadwal1,Gadwall,0,0,43.0
2024-02-06,East,norsho,Northern Shoveler,0,0,43.0
2024-02-06,East,comeid,Common Eider,0,0,43.0
2024-02-06,East,commer,Common Merganser,0,0,43.0
2024-02-06,East,tufduc,Tufted Duck,0,0,43.0
2024-02-06,East,compocha,Common Pochard,0,0,43.0
2024-02-06,East,norpin,Northern Pintail,0,0,43.0
2024-02-06,East,eurwig,Eurasian Wigeon,0,0,43.0
2024-02-06,East,mallar3,Mallard,0,0,43.0
2024-02-06,West,norsho,Northern Shoveler,1,1,43.0
2024-02-06,West,comeid,Common Eider,0,0,43.0
2024-02-06,West,commer,Common Merganser,0,0,43.0
2024-02-06,West,tufduc,Tufted Duck,0,0,43.0
2024-02-06,West,compocha,Common Pochard,0,0,43.0
2024-02-06,West,norpin,Northern Pintail,1,2,43.0
2024-02-06,West,eurwig,Eurasian Wigeon,1,296,43.0
2024-02-06,West,gadwal1,Gadwall,0,0,43.0
2024-02-06,West,mallar3,Mallard,1,130,43.0
2024-04-14,East,eurwig,Eurasian Wigeon,1,25,43.3
2024-04-14,East,norpin,Northern Pintail,0,0,43.3
2024-04-14,East,compocha,Common Pochard,0,0,43.3
2024-04-14,East,norsho,Northern Shoveler,1,15,43.3
2024-04-14,East,commer,Common Merganser,1,2,43.3
2024-04-14,East,comeid,Common Eider,1,1,43.3
2024-04-14,East,gadwal1,Gadwall,0,0,43.3
2024-04-14,East,tufduc,Tufted Duck,1,60,43.3
2024-04-14,East,mallar3,Mallard,1,5,43.3
2024-04-14,West,norsho,Northern Shoveler,0,0,43.3
2024-04-14,West,comeid,Common Eider,1,1,43.3
2024-04-14,West,commer,Common Merganser,0,0,43.3
2024-04-14,West,tufduc,Tufted Duck,0,0,43.3
2024-04-14,West,compocha,Common Pochard,0,0,43.3
2024-04-14,West,norpin,Northern Pintail,0,0,43.3
2024-04-14,West,eurwig,Eurasian Wigeon,0,0,43.3
2024-04-14,West,gadwal1,Gadwall,0,0,43.3
2024-04-14,West,mallar3,Mallard,1,1,43.3
2024-12-16,East,norsho,Northern Shoveler,0,0,45.0
2024-12-16,East,comeid,Common Eider,0,0,45.0
2024-12-16,East,commer,Common Merganser,0,0,45.0
2024-12-16,East,tufduc,Tufted Duck,0,0,45.0
2024-12-16,East,compocha,Common Pochard,0,0,45.0
2024-12-16,East,norpin,Northern Pintail,0,0,45.0
2024-12-16,East,eurwig,Eurasian Wigeon,0,0,45.0
2024-12-16,East,gadwal1,Gadwall,0,0,45.0
2024-12-16,East,mallar3,Mallard,0,0,45.0
2024-12-16,West,mallar3,Mallard,0,0,45.0
2024-12-16,West,comeid,Common Eider,0,0,45.0
2024-12-16,West,commer,Common Merganser,0,0,45.0
2024-12-16,West,tufduc,Tufted Duck,0,0,45.0
2024-12-16,West,compocha,Common Pochard,0,0,45.0
2024-12-16,West,norpin,Northern Pintail,0,0,45.0
2024-12-16,West,eurwig,Eurasian Wigeon,0,0,45.0
2024-12-16,West,gadwal1,Gadwall,0,0,45.0
2024-12-16,West,norsho,Northern Shoveler,0,0,45.0
2024-01-25,East,eurwig,Eurasian Wigeon,0,0,46.0
2024-01-25,East,norpin,Northern Pintail,0,0,46.0
2024-01-25,East,norsho,Northern Shoveler,0,0,46.0
2024-01-25,East,gadwal1,Gadwall,0,0,46.0
2024-01-25,East,tufduc,Tufted Duck,0,0,46.0
2024-01-25,East,commer,Common Merganser,0,0,46.0
2024-01-25,East,comeid,Common Eider,0,0,46.0
2024-01-25,East,compocha,Common Pochard,0,0,46.0
2024-01-25,East,mallar3,Mallard,0,0,46.0
2024-01-25,West,compocha,Common Pochard,0,0,46.0
2024-01-25,West,comeid,Common Eider,0,0,46.0
2024-01-25,West,commer,Common Merganser,0,0,46.0
2024-01-25,West,tufduc,Tufted Duck,0,0,46.0
2024-01-25,West,norpin,Northern Pintail,0,0,46.0
2024-01-25,West,eurwig,Eurasian Wigeon,0,0,46.0
2024-01-25,West,gadwal1,Gadwall,0,0,46.0
2024-01-25,West,mallar3,Mallard,0,0,46.0
2024-01-25,West,norsho,Northern Shoveler,0,0,46.0
2024-02-05,East,norsho,Northern Shoveler,0,0,47.0
2024-02-05,East,comeid,Common Eider,0,0,47.0
2024-02-05,East,commer,Common Merganser,0,0,47.0
2024-02-05,East,tufduc,Tufted Duck,0,0,47.0
2024-02-05,East,compocha,Common Pochard,0,0,47.0
2024-02-05,East,norpin,Northern Pintail,0,0,47.0
2024-02-05,East,eurwig,Eurasian Wigeon,0,0,47.0
2024-02-05,East,gadwal1,Gadwall,0,0,47.0
2024-02-05,East,mallar3,Mallard,0,0,47.0
2024-02-05,West,mallar3,Mallard,1,116,47.0
2024-02-05,West,comeid,Common Eider,0,0,47.0
2024-02-05,West,commer,Common Merganser,0,0,47.0
2024-02-05,West,tufduc,Tufted Duck,0,0,47.0
2024-02-05,West,compocha,Common Pochard,0,0,47.0
2024-02-05,West,norpin,Northern Pintail,1,1,47.0
2024-02-05,West,eurwig,Eurasian Wigeon,1,76,47.0
2024-02-05,West,gadwal1,Gadwall,0,0,47.0
2024-02-05,West,norsho,Northern Shoveler,1,4,47.0
2024-02-23,East,eurwig,Eurasian Wigeon,0,0,49.9
2024-02-23,East,norpin,Northern Pintail,0,0,49.9
2024-02-23,East,norsho,Northern Shoveler,0,0,49.9
2024-02-23,East,gadwal1,Gadwall,0,0,49.9
2024-02-23,East,tufduc,Tufted Duck,0,0,49.9
2024-02-23,East,commer,Common Merganser,0,0,49.9
2024-02-23,East,comeid,Common Eider,1,45,49.9
2024-02-23,East,compocha,Common Pochard,0,0,49.9
2024-02-23,East,mallar3,Mallard,1,7,49.9
2024-02-23,West,compocha,Common Pochard,0,0,49.9
2024-02-23,West,comeid,Common Eider,0,0,49.9
2024-02-23,West,commer,Common Merganser,0,0,49.9
2024-02-23,West,tufduc,Tufted Duck,0,0,49.9
2024-02-23,West,norpin,Northern Pintail,1,20,49.9
2024-02-23,West,eurwig,Eurasian Wigeon,1,40,49.9
2024-02-23,West,gadwal1,Gadwall,0,0,49.9
2024-02-23,West,mallar3,Mallard,1,114,49.9
2024-02-23,West,norsho,Northern Shoveler,1,11,49.9
2024-01-24,East,commer,Common Merganser,0,0,54.8
2024-01-24,East,tufduc,Tufted Duck,0,0,54.8
2024-01-24,East,compocha,Common Pochard,0,0,54.8
2024-01-24,East,norpin,Northern Pintail,0,0,54.8
2024-01-24,East,eurwig,Eurasian Wigeon,0,0,54.8
2024-01-24,East,gadwal1,Gadwall,0,0,54.8
2024-01-24,East,mallar3,Mallard,0,0,54.8
2024-01-24,West,norsho,Northern Shoveler,0,0,54.8
2024-01-24,West,compocha,Common Pochard,0,0,54.8
2024-01-24,West,commer,Common Merganser,0,0,54.8
2024-01-24,West,tufduc,Tufted Duck,0,0,54.8
2024-01-24,West,norpin,Northern Pintail,0,0,54.8
2024-01-24,West,eurwig,Eurasian Wigeon,0,0,54.8
2024-01-24,West,gadwal1,Gadwall,0,0,54.8
2024-01-24,West,mallar3,Mallard,0,0,54.8
2024-01-24,East,comeid,Common Eider,0,0,54.8
2024-01-24,West,comeid,Common Eider,0,0,54.8
2024-01-24,East,norsho,Northern Shoveler,0,0,54.8
