Date,Country,LocationName,SpeciesCode,DuckCount
2021/03/21,France,Etang de Sudais,mallar3,12
2021/03/22,France,Domaine de la Galinière,mallar3,3
2021/03/23,France,Etang de la Soubriarde,mallar3,2
2021/03/24,France,"4 Ruelle du Cagnard, Bernay, Normandie, FR (49.091, 0.596)",mallar3,4
2021/03/25,France,"1083 Route de Champier, Pommier-de-Beaurepaire, Auvergne-Rhône-Alpes, FR (45,403, 5,104)",mallar3,4
2021/03/26,France,"2073 Avenue Charles de Gaulle, Villars-les-Dombes, Auvergne-Rhône-Alpes, FR (45,99, 5,02)",mallar3,18
2021/03/27,France,"Paris, Île-de-France, FR (48,862, 2,326)",mallar3,2
2021/03/28,France,Etang de Croissy,mallar3,4
2021/03/29,France,"173 Route de la Guille, Noailhac FR-Limousin 45.09323, 1.64350",mallar3,3
2021/03/30,France,le valet,mallar3,2
2021/03/31,France,Arles (ville),mallar3,1
2022/03/01,France,RNN du Bout du lac d'Annecy (RNN21),mallar3,4
2022/03/02,France,"Marcoing General Area 50.12259, 3.18229",mallar3,2
2022/03/03,France,Plan d'eau de Saint-Nicolas-de-la-Grave--Ile du Merdaillou,mallar3,3
2022/03/04,France,Grand Val,mallar3,2
2022/03/05,France,Baie d'Authie--partie Sud,mallar3,2
2022/03/06,France,Parc de Billancourt,mallar3,5
2022/03/07,France,Lagny-sur-Marne (ville),mallar3,1
2022/03/08,France,paradis_La Guerche-sur-l'Aubois,mallar3,2
2022/03/09,France,Parc du domaine de Méric,mallar3,2
2022/03/10,France,Calanques marseille,mallar3,8
2022/03/11,France,Les pres marchal,mallar3,1
2022/03/12,France,Bassin de Coupières,mallar3,2
2022/03/13,France,Etang Castanet-Tolosan,mallar3,36
2022/03/14,France,FR22-vallée du Guindy--Pont Losquet,mallar3,1
2022/03/15,France,FR22-Trézény--Kernevez--NFC,mallar3,1
2022/03/16,France,Lac d'Enghien,mallar3,2
2022/03/17,France,Flagy--village,mallar3,2
2022/03/18,France,"7 Résidence les Vergers, Menneval, Normandie, FR (49.102, 0.605)",mallar3,1
2022/03/19,France,FR22-vallée du Guindy--Pont Losquet,mallar3,1
2022/03/20,France,"Loch Coziou, 29910, Trégunc FR-Bretagne (47.8052,-3.8567)",mallar3,30
2022/03/21,France,Domaine de la Galinière,mallar3,2
2022/03/22,France,Camargue--Baisse du Rendez-Vous (accès restreint),mallar3,19
2022/03/23,France,Sablière de la Tannerie,mallar3,10
2022/03/24,France,"Men Guen, Bono, Bretagne, FR (47,643, -2,929)",mallar3,4
2022/03/25,France,"Route des Estuaires, Coquelles, Hauts-de-France, FR (50.941, 1.817)",mallar3,1
2022/03/26,France,"Bassins de rétention, échangeur 7, N124",mallar3,1
2022/03/27,France,FR22-Langoat--Etang de Milin Moal,mallar3,1
2022/03/28,France,Huningue--Rhin--Plage et petit port,mallar3,12
2022/03/29,France,"Route sans nom, Garganvillar, Occitanie, FR (43,955, 1,04)",mallar3,2
2022/03/30,France,FR22-Kermaria-Sulard--station épuration,mallar3,8
2022/03/31,France,Baisse Salée - Amphise - RNN Camargue,mallar3,10
2023/03/01,France,Penmarc'h--marais de la Joie,mallar3,3
2023/03/02,France,La Chapelle-aux-Naux--Les Taboureaux,mallar3,48
2023/03/03,France,Parc Raymond Vignes / Lac du Logis Vert,mallar3,15
2023/03/04,France,"Paris, Île-de-France, FR (48.858, 2.348)",mallar3,1
2023/03/05,France,"Nogent-sur-Vernisson--Min trädgård, Centre-Val de Loire, FR (47,847, 2,738)",mallar3,3
2023/03/06,France,Maison Plouezoc'h,mallar3,2
2023/03/07,France,Ingrannes--arboretum des Grandes Bruyères,mallar3,2
2023/03/08,France,Camargue--Étang du Charnier,mallar3,1
2023/03/09,France,Lac du Der-Chantecoq--Observatoire Chantecoq,mallar3,1
2023/03/10,France,la Devalla,mallar3,4
2023/03/11,France,Bassin de Gif-Bures,mallar3,7
2023/03/12,France,"4 Quai de la Fontaine, Nîmes, Occitanie, FR (43.839, 4.355)",mallar3,2
2023/03/13,France,La Goutte (routes et chemins autour de l'étang inaccessible),mallar3,5
2023/03/14,France,Parc du domaine de Méric,mallar3,1
2023/03/15,France,"L'Isle-Jourdain, Occitanie, FR (43,616, 1,075)",mallar3,8
2023/03/16,France,Arles (ville),mallar3,1
2023/03/17,France,L'île aux Cygnes,mallar3,5
2023/03/18,France,Saint-Épain--Le Plessis,mallar3,1
2023/03/19,France,reserve,mallar3,1
2023/03/20,France,Domaine de la Galinière,mallar3,1
2023/03/21,France,"Graviere De Capens, Capens, Occitanie, FR (43,344, 1,248)",mallar3,10
2023/03/22,France,"25 Route du Got, Couzeix, Nouvelle-Aquitaine, FR (45,897, 1,216)",mallar3,2
2023/03/23,France,Lac du Mail (Orsay),mallar3,11
2023/03/24,France,Parc de la Mairie et Parc des sports de Gif-sur-Yvette,mallar3,10
2023/03/25,France,Promenade Jacquet (Le Pâquier)--Lac d'Annecy,mallar3,10
2023/03/26,France,Jardins du Trocadéro,mallar3,5
2023/03/27,France,Charentes Les Brousses,mallar3,1
2023/03/28,France,A64 Orthez,mallar3,6
2023/03/29,France,saint-pierre givernais_Grossouvre,mallar3,1
2023/03/30,France,Etang des Ibis,mallar3,3
2023/03/31,France,Les Olivettes (Trilbardou),mallar3,9
2024/03/01,France,"Saint-Louis de l'Étang, Narbonne, Occitanie, FR (43,116, 3,014)",mallar3,4
2024/03/02,France,Salins des Pesquiers / Etang des Pesqueirs,mallar3,6
2024/03/03,France,Paris--place de la Bastille,mallar3,1
2024/03/04,France,"Route des Loines, Saint-Maurice-l'Exil, Auvergne-Rhône-Alpes, FR (45,395, 4,758)",mallar3,2
2024/03/05,France,Jardin du Luxembourg,mallar3,4
2024/03/06,France,Centre d'Observation de la Nature de l'Ile du Beurre,mallar3,2
2024/03/07,France,Jardin des Plantes,mallar3,1
2024/03/08,France,Laye_Beaumont-lès-Valence,mallar3,2
2024/03/09,France,Ile de Loisirs de Vaires-Torcy,mallar3,12
2024/03/10,France,Bassin de Gif-Bures,mallar3,15
2024/03/11,France,"Route des Loines, Saint-Maurice-l'Exil, Auvergne-Rhône-Alpes, FR (45,4, 4,756)",mallar3,2
2024/03/12,France,"3 Avenue Charles Flahault, Montpellier, Occitanie, FR (43,618, 3,867)",mallar3,3
2024/03/13,France,"1 Rue Charlie Chaplin, Saint-Maurice-l'Exil, Auvergne-Rhône-Alpes, FR (45,392, 4,781)",mallar3,2
2024/03/14,France,Marais des 3 vaches,mallar3,6
2024/03/15,France,RNN de la Petite Camargue Alsacienne (RNN60)--Mittlere Au,mallar3,10
2024/03/16,France,"113 Chemin de Lestang, Toulouse, Occitanie, FR (43,567, 1,397)",mallar3,13
2024/03/17,France,Etang de la Ronze,mallar3,5
2024/03/18,France,Nieul-sur-Mer--Les Groies,mallar3,1
2024/03/19,France,Rhône--Barrage de Rochemaure,mallar3,1
2024/03/20,France,"les marais et l'île de Robehomme, Petiville, Normandie, FR (49,232, -0,167)",mallar3,3
2024/03/21,France,Réserve biologique de l'étang de Trunvel-Tréogat--plage de Tréogat,mallar3,2
2024/03/22,France,"Unnamed Road, Limony, Auvergne-Rhône-Alpes, FR (45,354, 4,768)",mallar3,2
2024/03/23,France,FR-Mur-de-Sologne-Etang des Grands Fossés,mallar3,5
2024/03/24,France,Châteauneuf (Largeasse),mallar3,1
2024/03/25,France,"Route des Loines, Saint-Maurice-l'Exil, Auvergne-Rhône-Alpes, FR (45,4, 4,756)",mallar3,2
2024/03/26,France,Camargue--Salin de Badon,mallar3,4
2024/03/27,France,Jardins du Château de Versailles,mallar3,4
2024/03/28,France,"Unnamed Road, Limony, Auvergne-Rhône-Alpes, FR (45,354, 4,768)",mallar3,1
2024/03/29,France,"Route des Loines, Saint-Maurice-l'Exil, Auvergne-Rhône-Alpes, FR (45,4, 4,756)",mallar3,2
2024/03/30,France,Lac du Mail (Orsay),mallar3,5
2024/03/31,France,étang des Plantées,mallar3,5
2020/03/01,United Kingdom,Rye Meads RSPB Reserve--Rye House Marsh,mallar3,5
2020/03/02,United Kingdom,Carsington Water,mallar3,2
2020/03/03,United Kingdom,Loch Long--Glenfinart,mallar3,2
2020/03/04,United Kingdom,Hightown Shore and Estuary,mallar3,1
2020/03/05,United Kingdom,Leith Hall,mallar3,2
2020/03/06,United Kingdom,Rutland Water NR--South Arm 2,mallar3,1
2020/03/07,United Kingdom,Walthamstow Wetlands,mallar3,4
2020/03/08,United Kingdom,WWT Slimbridge Wetland Centre,mallar3,1
2020/03/09,United Kingdom,Hyde Park  and  Kensington Gardens,mallar3,2
2020/03/10,United Kingdom,Coe Fen,mallar3,16
2020/03/11,United Kingdom,Dorney Wetlands,mallar3,5
2020/03/12,United Kingdom,Coe Fen,mallar3,8
2020/03/13,United Kingdom,Hunmanby nocturnal flight calls,mallar3,1
2020/03/14,United Kingdom,Frensham Little Pond (NT),mallar3,5
2020/03/15,United Kingdom,Holywell Pond NWT NR,mallar3,2
2020/03/16,United Kingdom,Regent's Canal at Kings Cross,mallar3,1
2020/03/17,United Kingdom,Crosby Coastal Park--Marine Lake,mallar3,1
2020/03/18,United Kingdom,Valley Wetlands RSPB Reserve,mallar3,2
2020/03/19,United Kingdom,"Wingerworth, Stubbing Pond",mallar3,4
2020/03/20,United Kingdom,Little Marlow Gravel Pit,mallar3,2
2020/03/21,United Kingdom,Kinkell Ness,mallar3,25
2020/03/22,United Kingdom,Stoborough Heath NNR,mallar3,2
2020/03/23,United Kingdom,Gibraltar Point NNR--Mill Hill and Coast,mallar3,2
2020/03/24,United Kingdom,Stanley Park,mallar3,1
2020/03/25,United Kingdom,"66 Alpha Terrace, Cambridge GB-England (52,1763,0,1164)",mallar3,2
2020/03/26,United Kingdom,"LL53, Pwllheli GB-Wales 52.93682, -4.32337",mallar3,1
2020/03/27,United Kingdom,"Wingerworth, Stubbing Pond",mallar3,6
2020/03/28,United Kingdom,"Wingerworth, Stubbing Pond",mallar3,12
2020/03/29,United Kingdom,Millbank Lane Area,mallar3,5
2020/03/30,United Kingdom,"Gosford Lane, Ottery Saint Mary GB-England 50.76545, -3.29202",mallar3,2
2020/03/31,United Kingdom,"Hexham property, Northumberland",mallar3,1
2021/03/01,United Kingdom,Rye Harbour SWT NR--Castle Water,mallar3,5
2021/03/02,United Kingdom,Furlong House garden,mallar3,2
2021/03/03,United Kingdom,Aylestone Meadows LNR,mallar3,8
2021/03/04,United Kingdom,White Cart Water--Sinclair Dr to Holmlea Rd,mallar3,20
2021/03/05,United Kingdom,Furlong House garden,mallar3,1
2021/03/06,United Kingdom,26 Long Lane,mallar3,1
2021/03/07,United Kingdom,"Rainham Marshes RSPB Reserve, SSSI and LNR (includes Stone Barges and riverside walk)",mallar3,40
2021/03/08,United Kingdom,Marston Meadows,mallar3,11
2021/03/09,United Kingdom,Cow Tower,mallar3,2
2021/03/10,United Kingdom,Grassholme Reservoir,mallar3,2
2021/03/11,United Kingdom,Trittiford Mill Park,mallar3,80
2021/03/12,United Kingdom,"Darley Brook, off Bridge Street, Derby",mallar3,6
2021/03/13,United Kingdom,Gorton Reservoirs,mallar3,19
2021/03/14,United Kingdom,"Green Lane, Ripon GB-England (54.1120,-1.4959)",mallar3,4
2021/03/15,United Kingdom,Furlong House garden,mallar3,3
2021/03/16,United Kingdom,Breaston Bird Observatory,mallar3,1
2021/03/17,United Kingdom,Furlong House garden,mallar3,3
2021/03/18,United Kingdom,Furlong House garden,mallar3,1
2021/03/19,United Kingdom,Howard Park,mallar3,10
2021/03/20,United Kingdom,Stiffkey Fen--North Fen,mallar3,1
2021/03/21,United Kingdom,"11A Holm Green, Whitley Bay GB-England 55.03879, -1.47730",mallar3,7
2021/03/22,United Kingdom,East Riddlesden,mallar3,2
2021/03/23,United Kingdom,Marbury  CP,mallar3,1
2021/03/24,United Kingdom,Rye Harbour SWT NR,mallar3,9
2021/03/25,United Kingdom,Long Eaton Gravel Pits,mallar3,8
2021/03/26,United Kingdom,"Broomhall Estate North, Dunfermline",mallar3,2
2021/03/27,United Kingdom,"Disused Airfield, England, GB (52.059, 0.754)",mallar3,3
2021/03/28,United Kingdom,Gladhouse Reservoir,mallar3,13
2021/03/29,United Kingdom,"Troon-Muirhead  , 26 Lochlea Avenue",mallar3,5
2021/03/30,United Kingdom,"GB-Wales-Tenby (51.6727,-4.6943)",mallar3,2
2021/03/31,United Kingdom,Bank House Farm/Bawhill Woods,mallar3,1
2022/03/01,United Kingdom,"24 Netherthorpe Close, Chesterfield GB-England 53.26576, -1.34249",mallar3,2
2022/03/02,United Kingdom,Old Woking Sewage Farm,mallar3,2
2022/03/03,United Kingdom,Swineham Gravel Pit,mallar3,6
2022/03/04,United Kingdom,Harrison Park including Union Canal,mallar3,3
2022/03/05,United Kingdom,"St James's Park (do not list Barnacle Goose, Shelduck and other captive birds)",mallar3,6
2022/03/06,United Kingdom,Stanley Park,mallar3,1
2022/03/07,United Kingdom,Temple Park Crescent,mallar3,2
2022/03/08,United Kingdom,Breaston Bird Observatory,mallar3,2
2022/03/09,United Kingdom,Trittiford Mill Pool,mallar3,60
2022/03/10,United Kingdom,Burgess Park--Zone 07 (BP-E Lake↗Old Kent Rd),mallar3,1
2022/03/11,United Kingdom,"Lydney Home, Gloucestershire, England, GB (51.721, -2.516)",mallar3,3
2022/03/12,United Kingdom,Elmley NNR (formerly Elmley Marshes RSPB Reserve),mallar3,1
2022/03/13,United Kingdom,Salopobs (Cantlopgrove),mallar3,1
2022/03/14,United Kingdom,Breaston Bird Observatory,mallar3,2
2022/03/15,United Kingdom,Blebo Craigs,mallar3,1
2022/03/16,United Kingdom,Stoke Newington West Reservoir,mallar3,2
2022/03/17,United Kingdom,University of Esssex,mallar3,2
2022/03/18,United Kingdom,"11 Bridge Farm Dr, Liverpool GB-England (53.5162,-2.9251)",mallar3,1
2022/03/19,United Kingdom,Hackney Marsh,mallar3,4
2022/03/20,United Kingdom,Culvers,mallar3,1
2022/03/21,United Kingdom,Strumpshaw Fen RSPB Reserve,mallar3,2
2022/03/22,United Kingdom,"Hillside, Gressingham",mallar3,1
2022/03/23,United Kingdom,Bredons Hardwick,mallar3,1
2022/03/24,United Kingdom,Carr Lane Pools,mallar3,2
2022/03/25,United Kingdom,Richmond Park (London),mallar3,6
2022/03/26,United Kingdom,Kilrenny Common,mallar3,2
2022/03/27,United Kingdom,Culvers,mallar3,1
2022/03/28,United Kingdom,"8 Gargrave Road, Broughton, England, GB (53.96, -2.096)",mallar3,1
2022/03/29,United Kingdom,Headingley,mallar3,1
2022/03/30,United Kingdom,Church Lane Flood,mallar3,7
2022/03/31,United Kingdom,Trapp Fishery Day 3,mallar3,2
2023/03/01,United Kingdom,Marykirk lanes,mallar3,7
2023/03/02,United Kingdom,Crossness Sewage Works and LNR,mallar3,1
2023/03/03,United Kingdom,"LD1, Llandrindod Wells GB-Wales (52.2799,-3.3431)",mallar3,2
2023/03/04,United Kingdom,"St James's Park (do not list Barnacle Goose, Shelduck and other captive birds)",mallar3,4
2023/03/05,United Kingdom,Hundred End,mallar3,3
2023/03/06,United Kingdom,Blacketts Farm,mallar3,2
2023/03/07,United Kingdom,Carlton Marshes SWT NR,mallar3,1
2023/03/08,United Kingdom,Hickling Broad NNR (Please use more precise location if possible),mallar3,1
2023/03/09,United Kingdom,Millennium Bridge,mallar3,4
2023/03/10,United Kingdom,"Thorney Lodge, Gipping Road, Stowmarket GB-England (52.2006,1.0223)",mallar3,2
2023/03/11,United Kingdom,Danson Park,mallar3,1
2023/03/12,United Kingdom,Castor Hanglands NNR,mallar3,1
2023/03/13,United Kingdom,Fen Drayton Lakes RSPB Reserve,mallar3,3
2023/03/14,United Kingdom,"Lagan Valley AONB, Belfast GB-Northern Ireland 54.53508, -5.98422",mallar3,15
2023/03/15,United Kingdom,Chew Valley Lake AWT NR,mallar3,17
2023/03/16,United Kingdom,Rathlin Island--Ballyconagan,mallar3,2
2023/03/17,United Kingdom,Stanton's Pit LWT LNR,mallar3,4
2023/03/18,United Kingdom,Poynton (Town),mallar3,1
2023/03/19,United Kingdom,Titchfield Haven NNR,mallar3,1
2023/03/20,United Kingdom,Crossness Sewage Works and LNR,mallar3,1
2023/03/21,United Kingdom,Crossness Sewage Works and LNR,mallar3,1
2023/03/22,United Kingdom,Breaston Bird Observatory,mallar3,1
2023/03/23,United Kingdom,Amwell HMWT NR--Great Hardmead Lake,mallar3,8
2023/03/24,United Kingdom,Haroldswick,mallar3,20
2023/03/25,United Kingdom,Salopobs (Cantlopgrove),mallar3,1
2023/03/26,United Kingdom,South Walney CWT NR,mallar3,1
2023/03/27,United Kingdom,Swineham Gravel Pit,mallar3,1
2023/03/28,United Kingdom,Window on Wildlife Belfast Lough RSPB Reserve,mallar3,6
2023/03/29,United Kingdom,Leeds Dock,mallar3,3
2023/03/30,United Kingdom,Stratford-upon-Avon (General),mallar3,4
2023/03/31,United Kingdom,Hickling Broad NNR--Hickling Marshes NWT NR--Brendan's Marsh,mallar3,1
2024/03/01,United Kingdom,Etton-Maxey Gravel Pits,mallar3,8
2024/03/02,United Kingdom,Littlehampton Harbour,mallar3,2
2024/03/04,United Kingdom,Cockmuir,mallar3,1
2024/03/05,United Kingdom,Earlham Marsh,mallar3,2
2024/03/06,United Kingdom,Rye Meads RSPB Reserve,mallar3,4
2024/03/07,United Kingdom,King's College Fellows' Garden,mallar3,2
2024/03/09,United Kingdom,New Passage,mallar3,20
2024/03/11,United Kingdom,"Craigens Farm, Isle Of Islay GB-Scotland (55.8221,-6.3153)",mallar3,4
2024/03/12,United Kingdom,Lower Eashing,mallar3,1
2024/03/13,United Kingdom,Earlham Marsh,mallar3,2
2024/03/14,United Kingdom,Astle Farm,mallar3,1
2024/03/18,United Kingdom,"The Woodlands, High Arcal Road, Dudley GB-England 52.52239, -2.15188",mallar3,1
2024/03/19,United Kingdom,Liniclate,mallar3,2
2024/03/20,United Kingdom,Fen Drayton Lakes RSPB Reserve,mallar3,8
2024/03/21,United Kingdom,"Thornhill Bridge, Hinderclay (52.356, 0.99)",mallar3,2
2024/03/22,United Kingdom,Norbiton (LBC District),mallar3,6
2024/03/24,United Kingdom,Canvey Point,mallar3,6
2024/03/25,United Kingdom,"Willoughby Drive, Empingham",mallar3,1
2024/03/26,United Kingdom,Pontsticill Reservoir,mallar3,1
2024/03/27,United Kingdom,"Buncaimb Township Road, Scotland, GB (56,932, -5,862)",mallar3,2
2020/03/01,Sweden,Västra hamnen,mallar3,1
2020/03/02,Sweden,Ågesta,mallar3,50
2020/03/03,Sweden,Isbladskärret,mallar3,18
2020/03/04,Sweden,Revingefältet--Sjötorps ängar,mallar3,20
2020/03/05,Sweden,Mönster,mallar3,3
2020/03/06,Sweden,"Björnstigen 1, Åkersberga SE-Stockholm 59.49634, 18.26979",mallar3,20
2020/03/07,Sweden,Plattformen Hammarskog,mallar3,6
2020/03/08,Sweden,Malmö--Swedechrome,mallar3,1
2020/03/09,Sweden,Stora Sundby Slott,mallar3,1
2020/03/10,Sweden,"Slottsparken, Malmö",mallar3,28
2020/03/11,Sweden,Falsterbonäset--Falsterbo stadspark,mallar3,3
2020/03/12,Sweden,Navekvarn,mallar3,1
2020/03/13,Sweden,Älvgärde,mallar3,20
2020/03/14,Sweden,Falsterbonäset--Nabben,mallar3,14
2020/03/15,Sweden,Övre Föret,mallar3,10
2020/03/16,Sweden,Älvgärde,mallar3,30
2020/03/17,Sweden,Vombs ängar,mallar3,2
2020/03/18,Sweden,Stadsskogen,mallar3,1
2020/03/19,Sweden,"Lövsta-pumpen, Asköviken",mallar3,1
2020/03/20,Sweden,Älvgärde,mallar3,50
2020/03/21,Sweden,"Kyrkdammen, Järfälla kyrka",mallar3,1
2020/03/22,Sweden,"237 91, Lomma SE-Skåne (55.7332,13.0042)",mallar3,8
2020/03/23,Sweden,"Kvarnholmen, Gysingeforsarna",mallar3,8
2020/03/24,Sweden,Navekvarn,mallar3,1
2020/03/25,Sweden,Vombs ängar,mallar3,7
2020/03/26,Sweden,Råstasjön,mallar3,1
2020/03/27,Sweden,"Kyrkdammen, Järfälla kyrka",mallar3,26
2020/03/28,Sweden,"Klittervägen 51, Falkenberg SE-Halland (56,8844,12,5034)",mallar3,5
2020/03/29,Sweden,Ängstorpsdammen,mallar3,1
2020/03/30,Sweden,Östra torn,mallar3,2
2020/03/31,Sweden,"Lillån, Bruksvägen, Vänersborg SE",mallar3,2
2021/03/01,Sweden,Dätterstorp östra maden,mallar3,35
2021/03/02,Sweden,Råstasjön,mallar3,3
2021/03/03,Sweden,Vombs ängar,mallar3,200
2021/03/04,Sweden,Gullmarsberg/Gullmarsvik,mallar3,1
2021/03/05,Sweden,Långbro park,mallar3,60
2021/03/06,Sweden,Utö,mallar3,10
2021/03/07,Sweden,"Slottsparken, Malmö",mallar3,1
2021/03/08,Sweden,"Marbäck, Ulricehamn",mallar3,5
2021/03/09,Sweden,Skummeslövsstrand,mallar3,8
2021/03/10,Sweden,Ekeby våtmark,mallar3,10
2021/03/11,Sweden,Stångby våtmark,mallar3,5
2021/03/12,Sweden,Odengatan ,mallar3,4
2021/03/13,Sweden,Svartåmynningens naturreservat--Sättunaviken,mallar3,4
2021/03/14,Sweden,"Bergaholm, Salem",mallar3,1
2021/03/15,Sweden,Brandalsunds Gods,mallar3,2
2021/03/16,Sweden,Vänersborgsviken tornet,mallar3,50
2021/03/17,Sweden,Ängstorpsdammen,mallar3,85
2021/03/18,Sweden,"Kyrkdammen, Järfälla kyrka",mallar3,20
2021/03/19,Sweden,Ängstorpsdammen,mallar3,16
2021/03/20,Sweden,Västrevet,mallar3,14
2021/03/21,Sweden,Långbro park,mallar3,100
2021/03/22,Sweden,Eskilstuna,mallar3,8
2021/03/23,Sweden,Skäftingeholmen,mallar3,4
2021/03/24,Sweden,"Marbäck, Ulricehamn",mallar3,2
2021/03/25,Sweden,Höllviken--Strand,mallar3,1
2021/03/26,Sweden,Alstorpsdammen,mallar3,4
2021/03/27,Sweden,"Flatasjön, Dalum",mallar3,5
2021/03/28,Sweden,Dammtorpssjön,mallar3,2
2021/03/29,Sweden,Ängstorpsdammen,mallar3,4
2021/03/30,Sweden,Breda Gap 13,mallar3,1
2021/03/31,Sweden,"Kyrkdammen, Järfälla kyrka",mallar3,8
2022/03/01,Sweden,Ekeby våtmark,mallar3,1
2022/03/02,Sweden,"Trosaån, Trosa SE-Södermanland (58.9145,17.5405)",mallar3,4
2022/03/03,Sweden,Råstasjön,mallar3,50
2022/03/04,Sweden,Bohus Fästning,mallar3,67
2022/03/05,Sweden,Gäddäng,mallar3,30
2022/03/06,Sweden,Göteborgs Botaniska Trädgård,mallar3,1
2022/03/07,Sweden,Långbro park,mallar3,6
2022/03/08,Sweden,"Boholmarna,Kalmar",mallar3,12
2022/03/09,Sweden,Tumbaåns utlopp,mallar3,110
2022/03/10,Sweden,Skanör--Hamnen,mallar3,20
2022/03/11,Sweden,Hammarby Sjö,mallar3,40
2022/03/12,Sweden,Skanssundet,mallar3,4
2022/03/13,Sweden,"Slotts dammarna Stora Sundby, Södermanlands län, SE (59,273, 16,126)",mallar3,1
2022/03/14,Sweden,"Inre kyrkviken, Lidingö",mallar3,1
2022/03/15,Sweden,Hullsjön Kårebro,mallar3,20
2022/03/16,Sweden,Edsån,mallar3,16
2022/03/17,Sweden,Prins Eugens Waldemarsudde,mallar3,12
2022/03/18,Sweden,"Hustegaholm, Lidingö",mallar3,1
2022/03/19,Sweden,Långbro park,mallar3,50
2022/03/20,Sweden,"Bergaholm, Salem",mallar3,1
2022/03/21,Sweden,"26 Strandgatan, Västra Götalands län, SE (58,286, 12,286)",mallar3,3
2022/03/22,Sweden,"Kyrkdammen, Järfälla kyrka",mallar3,47
2022/03/23,Sweden,Trädgårds Föreningen,mallar3,2
2022/03/24,Sweden,"Hustegaholm, Lidingö",mallar3,1
2022/03/25,Sweden,Skatudden,mallar3,1
2022/03/26,Sweden,"Haverdals naturreservat, Haverdal SE-Halland 56.71905, 12.67004",mallar3,4
2022/03/27,Sweden,Steningekustens NR,mallar3,6
2022/03/28,Sweden,Larssons våtmark,mallar3,35
2022/03/29,Sweden,Torvsjön,mallar3,2
2022/03/30,Sweden,Husbydammarna,mallar3,8
2022/03/31,Sweden,Hornborgasjön--Utloppet,mallar3,6
2023/03/01,Sweden,Stockholms ström -- Matflotten,mallar3,1
